item_name,brand,price,seller_score,savings,has_units_sold,units_sold,watching
Tag Heuer Carrera Mens 18K Gold Bezel Calibre 5 Automatic Watch WAR215BFC6181,TAG Heuer,1744.95,2180,0,TRUE,4,49
NEW Junghans Max Bill Chronoscope Mens Automatic Watch  027450045M,Junghans,1399.0,2180,0,TRUE,4,49
1954 Omega Constellation vintage 18K Yellow Gold Cal 354 automatic mens watch,Omega,5500.0,847,0,FALSE,0,7
Longines SaintImier Chronograph Automatic Mens Watch L27534730,Longines,1727.99,8669,46,TRUE,2,23
Movado Mens 0606576 Circa Brown CrocodileEmbo,Movado,1015.75,8669,15,FALSE,0,8
New Longines Master Collection Moonphase Mens Watch L26734783,Longines,2435.0,4703,26,FALSE,0,12
IWC Portuguese Silver Dial Brown Leather Strap Mens Watch IW371480,IWC,13169.99,8669,20,FALSE,0,4
New Victorinox Swiss Army Airboss MACH 9 Black Dial Mens Watch 241716,Victorinox Swiss Army,1240.0,4703,41,FALSE,0,17
New Omega Speedmaster Racing Chronometer Mens Watch 3263040500,Omega,3240.0,4703,32,TRUE,1,10
Breitling Wings A10350 Chronometre Stainless Steel Automatic Watch 38MM,Breitling,1950.0,2209,0,FALSE,0,3
New Tag Heuer Formula 1 Quartz Chronograph 43mm Mens Watch CAZ1011BA0843,Tag Heuer,1520.0,4703,25,FALSE,0,2
ERNST BENZ Chronoscope Mens Wrist Watch Sapphire Crystal Swiss Made Automatic,Ernst Benz,1295.0,16824,0,FALSE,0,4
2323042210,Omega,3975.0,16824,0,FALSE,0,4
Tag Heuer Link WJ1117  Mens Diamond Dial Bezel Black Date Quartz Watch,TAG Heuer,1649.99,2303,0,FALSE,0,22
Baume & Mercier Capeland Mens Black Dial Swiss Automatic Chronograph Watch 10001,Baume et Mercier,1787.0,2303,0,FALSE,0,22
MONTBLANC MENS TRADITION 40MM ALLIGATOR LEATHER BAND AUTOMATIC WATCH 112609,Montblanc,1188.95,2303,0,FALSE,0,22
New Tag Heuer Aquaracer 300M Automatic Mens Watch WAY218AFC6362,Tag Heuer,1885.0,4703,37,TRUE,2,59
Rolex Mens Datejust Oyster Perpetual 18K White GoldSteel Silver Dial Watch,Rolex,2800.0,419,0,FALSE,0,20
New Tag Heuer Aquaracer 300M Automatic Chronograph Mens Watch CAY211ABA0927,Tag Heuer,2215.0,4703,39,FALSE,0,4
Longines Heritage 1935 Mens Stainless Steel Automatic Watch L27944532,Longines,1150.0,4703,39,FALSE,0,4
New Tag Heuer Aquaracer Quartz Blue Bezel & Dial Mens Watch WAY101CBA0746,Tag Heuer,1290.0,4703,24,FALSE,0,11
New Tag Heuer WAZ1120 Mens Swiss Formula 1 Two Tone Stainless Steel Watch,TAG Heuer,1249.0,184,0,FALSE,0,14
Schaumburg Watch Meteorite Panorama Automatic Stainless Steel 43mm Limited,SCHAUMBURG WATCH,1010.0,246,0,FALSE,0,6
New Tudor Heritage Black Bay Mens Watch 79230N0002,Tudor,2990.0,4703,18,TRUE,1,29
Seiko Astron Solar GPS Brown Dial Titanium Leather Mens Watch SSE025,Seiko,1261.99,8669,45,FALSE,0,6
Oris Artelier Black Dial Stainless Steel Mens Watch 73376704054MB,Oris,1072.99,8669,37,FALSE,0,4
18K Mens Yellow Gold Rolex Presidential DayDate Arabic 36MM Diamond Watch 6 Ct,Rolex,12999.99,17519,69,TRUE,6,238
Tag Heuer Carrera Mens 18K Gold Bezel Calibre 5 Automatic Watch WAR215BFC6181,TAG Heuer,1744.95,2180,0,TRUE,4,49
NEW Junghans Max Bill Chronoscope Mens Automatic Watch  027450045M,Junghans,1399.0,2180,0,TRUE,4,49
1954 Omega Constellation vintage 18K Yellow Gold Cal 354 automatic mens watch,Omega,5500.0,847,0,FALSE,0,7
Longines SaintImier Chronograph Automatic Mens Watch L27534730,Longines,1727.99,8669,46,TRUE,2,23
Movado Mens 0606576 Circa Brown CrocodileEmbo,Movado,1015.75,8669,15,FALSE,0,8
New Longines Master Collection Moonphase Mens Watch L26734783,Longines,2435.0,4703,26,FALSE,0,12
IWC Portuguese Silver Dial Brown Leather Strap Mens Watch IW371480,IWC,13169.99,8669,20,FALSE,0,4
New Victorinox Swiss Army Airboss MACH 9 Black Dial Mens Watch 241716,Victorinox Swiss Army,1240.0,4703,41,FALSE,0,17
Breitling Wings A10350 Chronometre Stainless Steel Automatic Watch 38MM,Breitling,1950.0,2209,0,FALSE,0,3
New Tag Heuer Formula 1 Quartz Chronograph 43mm Mens Watch CAZ1011BA0843,Tag Heuer,1520.0,4703,25,FALSE,0,2
ERNST BENZ Chronoscope Mens Wrist Watch Sapphire Crystal Swiss Made Automatic,Ernst Benz,1295.0,16824,0,FALSE,0,4
2323042210,Omega,3975.0,16824,0,FALSE,0,4
New Omega Speedmaster Racing Chronometer Mens Watch 3263040500,Omega,3240.0,4703,32,TRUE,1,10
Tag Heuer Link WJ1117  Mens Diamond Dial Bezel Black Date Quartz Watch,TAG Heuer,1649.99,4703,32,TRUE,1,10
Baume & Mercier Capeland Mens Black Dial Swiss Automatic Chronograph Watch 10001,Baume et Mercier,1787.0,4703,32,TRUE,1,10
MONTBLANC MENS TRADITION 40MM ALLIGATOR LEATHER BAND AUTOMATIC WATCH 112609,Montblanc,1188.95,4703,32,TRUE,1,10
New Tag Heuer Aquaracer 300M Automatic Mens Watch WAY218AFC6362,Tag Heuer,1885.0,4703,37,TRUE,2,59
Rolex Mens Datejust Oyster Perpetual 18K White GoldSteel Silver Dial Watch,Rolex,2800.0,419,0,FALSE,0,20
New Tag Heuer Aquaracer 300M Automatic Chronograph Mens Watch CAY211ABA0927,Tag Heuer,2215.0,4703,39,FALSE,0,4
Longines Heritage 1935 Mens Stainless Steel Automatic Watch L27944532,Longines,1150.0,4703,39,FALSE,0,4
New Tag Heuer Aquaracer Quartz Blue Bezel & Dial Mens Watch WAY101CBA0746,Tag Heuer,1290.0,4703,24,FALSE,0,11
New Tag Heuer WAZ1120 Mens Swiss Formula 1 Two Tone Stainless Steel Watch,TAG Heuer,1249.0,184,0,FALSE,0,14
Schaumburg Watch Meteorite Panorama Automatic Stainless Steel 43mm Limited,SCHAUMBURG WATCH,1010.0,246,0,FALSE,0,6
New Tudor Heritage Black Bay Mens Watch 79230N0002,Tudor,2990.0,4703,18,TRUE,1,29
Seiko Astron Solar GPS Brown Dial Titanium Leather Mens Watch SSE025,Seiko,1261.99,8669,45,FALSE,0,6
Rolex Datejust Mens TwoTone 14k Gold Stainless Jubilee w Champagne Dial 1601 ,Rolex,2900.0,143,0,FALSE,0,3
Dubey & Schaldenbrand Aquadyn Stainless Steel Brown Leather Quartz Black Mens W,Dubey & Schaldenbrand,1000.0,488,0,FALSE,0,1
Frederique Constant Mens FC700MS5M6 42 mm Automatic Silver Dial Leather Watch,Frederique Constant,1112.99,8669,62,FALSE,0,5
Breitling Blackbird Chronograph A13350 SS Black Dial 40mm ,Breitling,1799.0,3215,0,FALSE,0,7
Oris Mens Aquis Date BlackBlue Dial Rubber Strap Automatic Watch 73376534725RS,Oris,1035.0,3215,0,FALSE,0,7
New Omega Speedmaster Professional Moonwatch Mens Watch 3113042300,Omega,3350.0,4703,36,TRUE,2,63
David Yurman Belmont 41mm Chronograph Watch  Mens,David Yurman,1299.99,8417,0,FALSE,0,4
 Mens Rolex 6694 Watch!  Mop Dial!,Rolex,1899.99,1083,0,FALSE,0,5
New Longines Legend Diver Automatic Mens Watch L36744500,Longines,1690.0,4703,26,FALSE,0,11
ROLEX 18238 Watch 18K Gold Diamonds Day Date President 8385 Band,ROLEX,13999.99,5504,0,FALSE,0,1
BRSSTEEL | BELL & ROSS AVIATION | BRAND NEW & AUTHENTIC QUARTZ MENS WATCH,Bell & Ross,1495.0,5504,0,FALSE,0,1
MONTBLANC 42MM MEISTERSTUCK GMT CHRONOGRAPH AUTOMATIC WATCH SILVER DIAL (7067),Montblanc,1450.0,3886,0,FALSE,0,6
Rolex Datejust  Stainless Steel Watch Jubilee Band RARE Slate Gray Dial 1603 B&P,Rolex,3450.0,7,0,FALSE,0,6
Mens Omega Seamaster 18K GOLD & SS watch  White Dial  231121,Omega,1175.0,9719,0,FALSE,0,16
UNWORN ROLEX DAYTONA 116523 STEEL GOLD TWO TONE PANDA DIAL,Rolex,13800.0,9719,0,FALSE,0,16
New Omega Seamaster Diver 300 M Mens Watch 2123041200,Omega,3155.0,4703,28,FALSE,0,258
New Tag Heuer Formula 1 Automatic Mens Watch WAZ2011BA0843,Tag Heuer,1400.0,4703,30,FALSE,0,43
New Tag Heuer Aquaracer 300M Automatic Mens Watch WAY218AFC6362,Tag Heuer,1885.0,4703,37,TRUE,2,59
Rolex Mens Datejust Oyster Perpetual 18K White GoldSteel Silver Dial Watch,Rolex,2800.0,419,0,FALSE,0,20
New Tag Heuer Aquaracer 300M Automatic Chronograph Mens Watch CAY211ABA0927,Tag Heuer,2215.0,4703,39,FALSE,0,4
Longines Heritage 1935 Mens Stainless Steel Automatic Watch L27944532,Longines,1150.0,4703,39,FALSE,0,4
New Tag Heuer Aquaracer Quartz Blue Bezel & Dial Mens Watch WAY101CBA0746,Tag Heuer,1290.0,4703,24,FALSE,0,11
New Tag Heuer WAZ1120 Mens Swiss Formula 1 Two Tone Stainless Steel Watch,TAG Heuer,1249.0,184,0,FALSE,0,14
Schaumburg Watch Meteorite Panorama Automatic Stainless Steel 43mm Limited,SCHAUMBURG WATCH,1010.0,246,0,FALSE,0,6
New Tudor Heritage Black Bay Mens Watch 79230N0002,Tudor,2990.0,4703,18,TRUE,1,29
Seiko Astron Solar GPS Brown Dial Titanium Leather Mens Watch SSE025,Seiko,1261.99,8669,45,FALSE,0,6
Rolex Datejust Mens TwoTone 14k Gold Stainless Jubilee w Champagne Dial 1601 ,Rolex,2900.0,143,0,FALSE,0,3
Dubey & Schaldenbrand Aquadyn Stainless Steel Brown Leather Quartz Black Mens W,Dubey & Schaldenbrand,1000.0,488,0,FALSE,0,1
Frederique Constant Mens FC700MS5M6 42 mm Automatic Silver Dial Leather Watch,Frederique Constant,1112.99,8669,62,FALSE,0,5
Breitling Blackbird Chronograph A13350 SS Black Dial 40mm ,Breitling,1799.0,3215,0,FALSE,0,7
Oris Mens Aquis Date BlackBlue Dial Rubber Strap Automatic Watch 73376534725RS,Oris,1035.0,3215,0,FALSE,0,7
New Omega Speedmaster Professional Moonwatch Mens Watch 3113042300,Omega,3350.0,4703,36,TRUE,2,63
David Yurman Belmont 41mm Chronograph Watch  Mens,David Yurman,1299.99,8417,0,FALSE,0,4
 Mens Rolex 6694 Watch!  Mop Dial!,Rolex,1899.99,1083,0,FALSE,0,5
New Longines Legend Diver Automatic Mens Watch L36744500,Longines,1690.0,4703,26,FALSE,0,11
ROLEX 18238 Watch 18K Gold Diamonds Day Date President 8385 Band,ROLEX,13999.99,5504,0,FALSE,0,1
BRSSTEEL | BELL & ROSS AVIATION | BRAND NEW & AUTHENTIC QUARTZ MENS WATCH,Bell & Ross,1495.0,5504,0,FALSE,0,1
MONTBLANC 42MM MEISTERSTUCK GMT CHRONOGRAPH AUTOMATIC WATCH SILVER DIAL (7067),Montblanc,1450.0,3886,0,FALSE,0,6
Rolex Datejust  Stainless Steel Watch Jubilee Band RARE Slate Gray Dial 1603 B&P,Rolex,3450.0,7,0,FALSE,0,6
Mens Omega Seamaster 18K GOLD & SS watch  White Dial  231121,Omega,1175.0,9719,0,FALSE,0,16
Anonimo Mens Sailor Swiss Automatic Black Leather Strap Watch AM200001002A01,Anonimo,1363.0,9719,0,FALSE,0,16
UNWORN ROLEX DAYTONA 116523 STEEL GOLD TWO TONE PANDA DIAL,Rolex,13800.0,9719,0,FALSE,0,16
New Omega Seamaster Diver 300 M Mens Watch 2123041200,Omega,3155.0,4703,28,FALSE,0,258
New Tag Heuer Formula 1 Automatic Mens Watch WAZ2011BA0843,Tag Heuer,1400.0,4703,30,FALSE,0,43
Omega Seamaster Planet Ocean 600m Mens Watch Item No 2153246510,OMEGA,5150.0,126,0,FALSE,0,26
2329242210,Omega,4775.0,126,0,FALSE,0,26
MENS ROLEX SILVER DIAMOND DIAL DATEJUST OYSTER PERPETUAL 18K WHITE GOLDSS WATCH,Rolex,2900.0,877,0,FALSE,0,21
Tag Heuer Formula 1 Mens Black Strap Swiss Chronograph Watch CAU1114FT6024,Tag Heuer,1157.0,877,0,FALSE,0,21
Gucci Mens 101 GCase Diamond Black Dial Swiss Quartz Chronograph Watch YA101324,Gucci,1427.0,877,0,FALSE,0,21
Seiko Solar SS Chronograph GPS Controlled Black Dial Mens Watch SSE013,Seiko,1048.99,8669,41,TRUE,1,5
New Tag Heuer Aquaracer 500M Automatic Mens Watch WAK2111BA0830,Tag Heuer,2005.0,4703,28,TRUE,1,17
Rolex DATEJUST II 116333 Mens Steel & Yellow Gold Black Roman Dial Oyster 41MM,Rolex,9540.0,664,18,FALSE,0,9
Brand New Watch Rolex Datejust II 41mm 116300 Stainless Steel Oyster Bracelet,Rolex,6576.74,664,18,FALSE,0,9
Rado HyperChrome Black Dial Leather Strap Mens Watch R32171155,Rado,2148.99,8669,20,FALSE,0,15
MONTBLANC Timewalker Chronograph Automatic Black Dial Mens Watch 101548,Montblanc,1800.0,725,0,FALSE,0,21
Rolex President DayDate Platinum Silver Diamond Dial Watch 118206,Rolex,19990.0,725,0,FALSE,0,21
New Cartier Tank Solo Automatic Mens Watch W5200027,Cartier,3300.0,4703,4,TRUE,1,30
MONTBLANC Ref 7038 MEISTERSTUCK SSteel 36mm Black Dial Chronograph! SUPERB!,Montblanc,1250.0,502,0,FALSE,0,10
Rolex DAY DATE  President 118238 Mens 18K Yellow Gold Champagne Index Dial 36MM,Rolex,25565.0,1759,0,FALSE,0,57
Omega 2323046210,Omega,3970.0,1759,0,FALSE,0,57
Rolex Datejust Mens 2Tone 14k Gold & Stainless Steel w Black Diamond Dial 1601,Rolex,2999.98,1759,0,FALSE,0,57
VINTAGE BLANCPAIN FIFTY FATHOMS AQUA LUNG STAINLESS STEEL CUSTOM CASE MEN WATCH ,BLACPAIN,2150.0,340,0,FALSE,0,14
Movado Mens 0606759 SE Pilot Stainless Steel Bracelet Black Chrono Dial Watch,Movado,1056.99,8669,37,FALSE,0,14
UNWORN ROLEX DAYTONA 116523 STEEL GOLD TWO TONE PANDA DIAL,Rolex,13800.0,8669,37,FALSE,0,14
New Omega Seamaster Diver 300 M Mens Watch 2123041200,Omega,3155.0,4703,28,FALSE,0,258
New Tag Heuer Formula 1 Automatic Mens Watch WAZ2011BA0843,Tag Heuer,1400.0,4703,30,FALSE,0,43
Omega Seamaster Planet Ocean 600m Mens Watch Item No 2153246510,OMEGA,5150.0,126,0,FALSE,0,26
2329242210,Omega,4775.0,126,0,FALSE,0,26
MENS ROLEX SILVER DIAMOND DIAL DATEJUST OYSTER PERPETUAL 18K WHITE GOLDSS WATCH,Rolex,2900.0,877,0,FALSE,0,21
Tag Heuer Formula 1 Mens Black Strap Swiss Chronograph Watch CAU1114FT6024,Tag Heuer,1157.0,877,0,FALSE,0,21
Gucci Mens 101 GCase Diamond Black Dial Swiss Quartz Chronograph Watch YA101324,Gucci,1427.0,877,0,FALSE,0,21
New Tag Heuer Aquaracer 500M Automatic Mens Watch WAK2111BA0830,Tag Heuer,2005.0,4703,28,TRUE,1,17
2000 MENS ROLEX SEADWELLER STAINLESS STEEL BLACK 16600 EXCELLENT CONDITION,Rolex,5599.99,199,0,FALSE,0,4
Rolex DATEJUST II 116333 Mens Steel & Yellow Gold Black Roman Dial Oyster 41MM,Rolex,9540.0,664,18,FALSE,0,9
Rado HyperChrome Black Dial Leather Strap Mens Watch R32171155,Rado,2148.99,8669,20,FALSE,0,15
MONTBLANC Timewalker Chronograph Automatic Black Dial Mens Watch 101548,Montblanc,1800.0,725,0,FALSE,0,21
Rolex President DayDate Platinum Silver Diamond Dial Watch 118206,Rolex,19990.0,725,0,FALSE,0,21
New Cartier Tank Solo Automatic Mens Watch W5200027,Cartier,3300.0,4703,4,TRUE,1,30
MONTBLANC Ref 7038 MEISTERSTUCK SSteel 36mm Black Dial Chronograph! SUPERB!,Montblanc,1250.0,502,0,FALSE,0,10
Rolex DAY DATE  President 118238 Mens 18K Yellow Gold Champagne Index Dial 36MM,Rolex,25565.0,1759,0,FALSE,0,57
Omega 2323046210,Omega,3970.0,2700,0,FALSE,0,20
Rolex Datejust Mens 2Tone 14k Gold & Stainless Steel w Black Diamond Dial 1601,Rolex,2999.98,2700,0,FALSE,0,20
Oris Artix Black Dial Silicone Strap Mens Watch 73576624424RS,Oris,1210.99,8669,37,FALSE,0,7
New Tag Heuer Formula 1 Automatic Mens Watch WAZ2011BA0842,Tag Heuer,1270.0,4703,27,TRUE,1,33
Rolex Datejust Men Stainless Steel & 18K White Gold Watch Silver Dial Brown 1601,Rolex,2599.98,4703,27,TRUE,1,33
Rolex Datejust II Stainless Steel Silver Dial Mens Watch BoxPapers NOS 116300,Rolex,6550.0,4703,27,TRUE,1,33
Cartier Tank Solo 18k Gold Mens Watch W5200004,Cartier,2650.0,488,0,FALSE,0,5
New Omega Speedmaster Professional Moonwatch Mens Watch 3113240300,Omega,3560.0,4703,32,TRUE,1,53
Chronoswiss Timemaster 150 Automatic Steel Mens Strap Watch Date CH2733WH31,Chronoswiss,1349.0,4703,32,TRUE,1,53
Rolex Mens Datejust Steel Oyster Diamond Sapphire Bezel Dial Perpetual Watch,Rolex,3288.0,4703,32,TRUE,1,53
"TAG HEUER ""AQUARACER"" MENS STAINLESS STEEL W TEXTILE STRAP 41MM WATCH WAY211B!",Tag Heuer,1400.0,1220,0,FALSE,0,9
Rolex Daytona 16520 Steel Zenith White Dial 40mm Chronograph Watch,Rolex,11999.01,176,0,FALSE,0,12
Patek Philippe Nautilus 58001 Stainless Steel Automatic Watch Rare Find,Patek Philippe,35000.0,2209,0,FALSE,0,5
Raymond Weil Freelancer Chronograph GMT Automatic Black Dial Black Leather Mens,Raymond Weil,2166.99,2209,0,FALSE,0,5
Mens Tag Heuer Link SEL 2Tone Gold & SS DIGITAL CHRONOGRAPH watch  CG1122,TAG Heuer,1145.0,9719,0,FALSE,0,19
New Longines HydroConquest Quartz Chronograph Mens Watch L37434562,Longines,1025.0,4703,26,FALSE,0,8
Tag Heuer Carrera Heritag Mens Black Dial Swiss Automatic Watch WAS2110FC6180,Tag Heuer,2130.0,4703,26,FALSE,0,8
Rolex 16233 Oyster Perpetual Datejust Stainless Steel & 18K Gold Mens Watch,Rolex,3399.95,12727,0,FALSE,0,1
Cartier Santos SS Luxury Automatic Watch a RARE Spider Dial,Cartier,1395.0,398,0,FALSE,0,1
ROLEX TUDOR 38mm STAINLESS STEEL AUTOMATIC LUXURY  WATCH Ref: 70240 ,Rolex Tudor,1625.0,398,0,FALSE,0,2
Eterna Vaughan Swiss Made Automatic Mens Watch With Big Date 763041,Eterna,1595.0,657,0,FALSE,0,6
 ROLEX DATEJUST MENS STAINLESS AND WHITE GOLD DIAMOND DIAL BOX 16014,Rolex,2695.0,1637,0,FALSE,0,3
WV215ABB0788 Tag Heuer Carrera Automatic 18K Stainless Steel Luxury Mens Watch,TAG Heuer,1200.0,48,0,FALSE,0,9
BREITLING CHRONOMAT 2 TONE 18K GOLDSS BEAUTIFUL BLACK DIAL MENS WATCH B13352,Breitling,2595.0,1078,0,FALSE,0,7
W62019X6 | CARTIER ROADSTER XL | NEW & AUTHENTIC XL STEEL MENS AUTOMATIC WATCH,Cartier,8575.0,1078,0,FALSE,0,7
Oris Automatic Black Dial Stainless Steel Mens Watch 75276984164MB,Oris,1210.99,8669,37,FALSE,0,4
Cartier Tank Solo XL W5200027 Mens Watch in Stainless Steel,Cartier,1950.0,280,0,FALSE,0,32
Rado HyperChrome Black Dial Leather Strap Mens Watch R32171155,Rado,2148.99,8669,20,FALSE,0,15
MONTBLANC Timewalker Chronograph Automatic Black Dial Mens Watch 101548,Montblanc,1800.0,725,0,FALSE,0,21
Rolex President DayDate Platinum Silver Diamond Dial Watch 118206,Rolex,19990.0,725,0,FALSE,0,21
New Cartier Tank Solo Automatic Mens Watch W5200027,Cartier,3300.0,4703,4,TRUE,1,30
Anonimo Mens Cronoscopio Swiss Automatic Leather Strap Watch AM300001006A01,Anonimo,2330.0,4703,4,TRUE,1,30
MONTBLANC Ref 7038 MEISTERSTUCK SSteel 36mm Black Dial Chronograph! SUPERB!,Montblanc,1250.0,502,0,FALSE,0,10
Rolex DAY DATE  President 118238 Mens 18K Yellow Gold Champagne Index Dial 36MM,Rolex,25565.0,1759,0,FALSE,0,57
Omega 2323046210,Omega,3970.0,1759,0,FALSE,0,57
VINTAGE BLANCPAIN FIFTY FATHOMS AQUA LUNG STAINLESS STEEL CUSTOM CASE MEN WATCH ,BLACPAIN,2150.0,340,0,FALSE,0,14
2000 MENS ROLEX SEADWELLER STAINLESS STEEL BLACK 16600 EXCELLENT CONDITION,Rolex,5599.99,199,0,FALSE,0,4
1954 Omega Constellation vintage 18K Yellow Gold Cal 354 automatic mens watch,Omega,5500.0,847,0,FALSE,0,7
Oris Artix Black Dial Silicone Strap Mens Watch 73576624424RS,Oris,1210.99,8669,37,FALSE,0,7
New Tag Heuer Formula 1 Automatic Mens Watch WAZ2011BA0842,Tag Heuer,1270.0,4703,27,TRUE,1,33
Rolex Datejust Men Stainless Steel & 18K White Gold Watch Silver Dial Brown 1601,Rolex,2599.98,4703,27,TRUE,1,33
Rolex Datejust II Stainless Steel Silver Dial Mens Watch BoxPapers NOS 116300,Rolex,6550.0,4703,27,TRUE,1,33
Cartier Tank Solo 18k Gold Mens Watch W5200004,Cartier,2650.0,488,0,FALSE,0,5
New Omega Speedmaster Professional Moonwatch Mens Watch 3113240300,Omega,3560.0,4703,32,TRUE,1,53
Chronoswiss Timemaster 150 Automatic Steel Mens Strap Watch Date CH2733WH31,Chronoswiss,1349.0,4703,32,TRUE,1,53
Rolex Mens Datejust Steel Oyster Diamond Sapphire Bezel Dial Perpetual Watch,Rolex,3288.0,4703,32,TRUE,1,53
"TAG HEUER ""AQUARACER"" MENS STAINLESS STEEL W TEXTILE STRAP 41MM WATCH WAY211B!",Tag Heuer,1400.0,1220,0,FALSE,0,9
Rolex Daytona 16520 Steel Zenith White Dial 40mm Chronograph Watch,Rolex,11999.01,176,0,FALSE,0,12
Patek Philippe Nautilus 58001 Stainless Steel Automatic Watch Rare Find,Patek Philippe,35000.0,2209,0,FALSE,0,5
Raymond Weil Freelancer Chronograph GMT Automatic Black Dial Black Leather Mens,Raymond Weil,2166.99,2209,0,FALSE,0,5
Mens Tag Heuer Link SEL 2Tone Gold & SS DIGITAL CHRONOGRAPH watch  CG1122,TAG Heuer,1145.0,9719,0,FALSE,0,19
New Longines HydroConquest Quartz Chronograph Mens Watch L37434562,Longines,1025.0,4703,26,FALSE,0,8
Rolex 16233 Oyster Perpetual Datejust Stainless Steel & 18K Gold Mens Watch,Rolex,3399.95,12727,0,FALSE,0,1
Cartier Santos SS Luxury Automatic Watch a RARE Spider Dial,Cartier,1395.0,398,0,FALSE,0,1
ROLEX TUDOR 38mm STAINLESS STEEL AUTOMATIC LUXURY  WATCH Ref: 70240 ,Rolex Tudor,1625.0,398,0,FALSE,0,2
"Movado Mens 606093 ""Sapphire"" Stainless Steel Bracelet Watch",Movado,1178.99,8669,37,TRUE,1,12
Eterna Vaughan Swiss Made Automatic Mens Watch With Big Date 763041,Eterna,1595.0,657,0,FALSE,0,6
New Tag Heuer Formula 1 Automatic GMT Black Dial Mens Watch WAZ211ABA0875,Tag Heuer,1295.0,4703,36,FALSE,0,160
 ROLEX DATEJUST MENS STAINLESS AND WHITE GOLD DIAMOND DIAL BOX 16014,Rolex,2695.0,1637,0,FALSE,0,3
WV215ABB0788 Tag Heuer Carrera Automatic 18K Stainless Steel Luxury Mens Watch,TAG Heuer,1200.0,48,0,FALSE,0,9
BREITLING CHRONOMAT 2 TONE 18K GOLDSS BEAUTIFUL BLACK DIAL MENS WATCH B13352,Breitling,2595.0,1078,0,FALSE,0,7
Mens Cartier Roadster Chronograph XL 2618 48mm Black Dial Automatic,Cartier,4499.0,3215,0,FALSE,0,5
W62019X6 | CARTIER ROADSTER XL | NEW & AUTHENTIC XL STEEL MENS AUTOMATIC WATCH,Cartier,8575.0,3215,0,FALSE,0,5
Oris Automatic Black Dial Stainless Steel Mens Watch 75276984164MB,Oris,1210.99,8669,37,FALSE,0,4
Cartier Tank Solo XL W5200027 Mens Watch in Stainless Steel,Cartier,1950.0,280,0,FALSE,0,32
Mens OMEGA DeVille Prestige SS Watch  Silver Dial  451033,Omega,1145.0,9719,0,FALSE,0,15
"Vintage Vantage "" Poor Mans Heuer Carrera "" Steel Panda Chronograph Watch",Vantage,1098.0,2521,0,FALSE,0,35
OMEGA SEAMASTER DE VILLE AUTOMATIC DATE BLACK DIAL STAINLESS STEEL 1970 WATCH,Omega,1000.0,72,0,FALSE,0,1
New Omega Seamaster Planet Ocean Mens Watch 2323042210,Omega,3550.0,287,0,FALSE,0,34
TAG Heuer Carrera Day Date Automatic Chronograph CV201AHBA0725 Wrist Watch for,TAG Heuer,1600.0,419,0,FALSE,0,17
Tag Heuer Formula 1 Chronograph Black Dial Stainless Steel Mens Watch,Tag Heuer,1071.99,419,0,FALSE,0,17
 ROLEX DATEJUST MENS STAINLESS AND WHITE GOLD DIAMOND DIAL BOX 16014,Rolex,2695.0,1637,0,FALSE,0,3
WV215ABB0788 Tag Heuer Carrera Automatic 18K Stainless Steel Luxury Mens Watch,TAG Heuer,1200.0,48,0,FALSE,0,9
BREITLING CHRONOMAT 2 TONE 18K GOLDSS BEAUTIFUL BLACK DIAL MENS WATCH B13352,Breitling,2595.0,1078,0,FALSE,0,7
W62019X6 | CARTIER ROADSTER XL | NEW & AUTHENTIC XL STEEL MENS AUTOMATIC WATCH,Cartier,8575.0,1078,0,FALSE,0,7
Oris Automatic Black Dial Stainless Steel Mens Watch 75276984164MB,Oris,1210.99,8669,37,FALSE,0,4
Cartier Tank Solo XL W5200027 Mens Watch in Stainless Steel,Cartier,1950.0,280,0,FALSE,0,32
Mens OMEGA DeVille Prestige SS Watch  Silver Dial  451033,Omega,1145.0,9719,0,FALSE,0,15
"Vintage Vantage "" Poor Mans Heuer Carrera "" Steel Panda Chronograph Watch",Vantage,1098.0,2521,0,FALSE,0,35
OMEGA SEAMASTER DE VILLE AUTOMATIC DATE BLACK DIAL STAINLESS STEEL 1970 WATCH,Omega,1000.0,72,0,FALSE,0,1
Anonimo Mens Sailor Swiss Automatic Black Leather Strap Watch AM200001002A01,Anonimo,1363.0,72,0,FALSE,0,1
New Omega Seamaster Planet Ocean Mens Watch 2323042210,Omega,3550.0,287,0,FALSE,0,34
TAG Heuer Carrera Day Date Automatic Chronograph CV201AHBA0725 Wrist Watch for,TAG Heuer,1600.0,419,0,FALSE,0,17
Tag Heuer Formula 1 Chronograph Black Dial Stainless Steel Mens Watch,Tag Heuer,1071.99,419,0,FALSE,0,17
NEW Hamilton American Classic Shaped Timeplayer Mens Quartz Watch H51511331,Hamilton,1499.0,479,0,FALSE,0,45
